ar,re,lx,ly,distance_from_training,is_training_ar,mae_x,mae_y,mae_mag,rmse_x,rmse_y,rmse_mag,error_growth_rate
1.8x1,700,1.8,1.0,0.7602082824955233,False,3.886803e-08,1.4706348e-08,2.5781777e-08,4.3448377e-08,2.1406679e-08,3.2680706e-08,
1.8x1,800,1.8,1.0,0.7602082824955233,False,2.0478584e-08,1.7434976e-08,2.188369e-08,2.7924987e-08,2.460208e-08,3.0868634e-08,
1.8x1,900,1.8,1.0,0.7602082824955233,False,2.9612112e-08,3.557864e-08,2.6910037e-08,3.5302115e-08,4.298891e-08,3.6463295e-08,
1.9x1,100,1.9,1.0,0.7817874682357903,False,6.838336e-08,3.2499965e-08,7.742184e-08,8.860348e-08,5.122802e-08,1.0045124e-07,
1.9x1,1000,1.9,1.0,0.7817874682357903,False,3.133418e-08,2.6372849e-08,2.7135787e-08,4.04417e-08,3.4324895e-08,3.98386e-08,
1.9x1,1100,1.9,1.0,0.7817874682357903,False,4.448662e-08,1.6247544e-08,3.1009865e-08,5.4752796e-08,3.3231373e-08,4.4957826e-08,
1.9x1,1200,1.9,1.0,0.7817874682357903,False,1.9496943e-08,2.1419053e-08,3.2651307e-08,3.229092e-08,4.445545e-08,5.09228e-08,
1.9x1,1300,1.9,1.0,0.7817874682357903,False,2.2807273e-08,2.1809969e-08,3.6554137e-08,3.6616296e-08,4.5200807e-08,5.514565e-08,
1.9x1,1400,1.9,1.0,0.7817874682357903,False,3.0568618e-08,3.2527538e-08,4.429579e-08,4.5582e-08,5.264224e-08,6.166884e-08,
1.9x1,1500,1.9,1.0,0.7817874682357903,False,5.7948146e-08,3.8124565e-08,4.95765e-08,6.644455e-08,5.920193e-08,6.5413744e-08,
1.9x1,1600,1.9,1.0,0.7817874682357903,False,5.920449e-08,5.0937082e-08,7.509576e-08,8.173983e-08,6.070782e-08,9.331317e-08,
1.9x1,1700,1.9,1.0,0.7817874682357903,False,4.3075936e-08,3.3715065e-08,6.16305e-08,6.093782e-08,6.372142e-08,8.438374e-08,
1.9x1,1800,1.9,1.0,0.7817874682357903,False,3.76676e-08,3.7699692e-08,5.844733e-08,6.3964954e-08,7.707228e-08,9.569448e-08,
1.9x1,1900,1.9,1.0,0.7817874682357903,False,4.7897927e-08,3.7509043e-08,6.459797e-08,7.7717054e-08,7.6964106e-08,1.03063336e-07,
1.9x1,200,1.9,1.0,0.7817874682357903,False,2.7172407e-08,3.510862e-08,4.5424173e-08,5.041877e-08,4.9258e-08,6.8491374e-08,
1.9x1,2000,1.9,1.0,0.7817874682357903,False,5.032178e-08,3.7751672e-08,6.423523e-08,7.4528366e-08,8.5124256e-08,1.05013356e-07,
1.9x1,2100,1.9,1.0,0.7817874682357903,False,4.153914e-08,4.697285e-08,7.34042e-08,7.262257e-08,9.868522e-08,1.1995371e-07,
1.9x1,300,1.9,1.0,0.7817874682357903,False,4.90004e-08,4.1583046e-08,6.926717e-08,7.981554e-08,4.6883457e-08,9.050965e-08,
1.9x1,400,1.9,1.0,0.7817874682357903,False,3.147778e-08,1.6478726e-08,3.9077726e-08,5.9040666e-08,2.859976e-08,6.424705e-08,
1.9x1,500,1.9,1.0,0.7817874682357903,False,5.0628593e-08,1.5936104e-08,4.197732e-08,6.0108256e-08,2.6433975e-08,5.4981548e-08,
1.9x1,600,1.9,1.0,0.7817874682357903,False,3.180338e-08,1.3393418e-08,3.6594013e-08,5.1942905e-08,2.1517131e-08,5.444154e-08,
1.9x1,700,1.9,1.0,0.7817874682357903,False,2.4880187e-08,2.325474e-08,2.1812129e-08,3.02558e-08,3.154891e-08,3.160885e-08,
1.9x1,800,1.9,1.0,0.7817874682357903,False,2.1849575e-08,1.4659084e-08,2.6960796e-08,3.418331e-08,2.1751804e-08,3.6506492e-08,
1.9x1,900,1.9,1.0,0.7817874682357903,False,3.825394e-08,2.7491089e-08,4.410539e-08,5.4800676e-08,3.434916e-08,5.8032786e-08,
